record_id,age,gender,country,num_platforms,self_reported_weekly_play,plays_xbox,plays_steam,plays_nintendo,plays_ios,plays_android,plays_playstation,intake_life_sat,intake_affective_valence,intake_wemwbs_1,intake_wemwbs_2,intake_wemwbs_3,intake_wemwbs_4,intake_wemwbs_5,intake_wemwbs_6,intake_wemwbs_7,gdt_total,promis_total,wemwbs_total,bangs_total,telem_nocturnal_sessions,telem_activity_count,telem_total_sessions,bw_gdt_1,bw_gdt_2,bw_gdt_3,bw_gdt_4,bw_promis_1,bw_promis_2,bw_promis_3,bw_promis_4,bw_promis_5,bw_promis_6,bw_promis_7,bw_promis_8,bw_wemwbs_1,bw_wemwbs_2,bw_wemwbs_3,bw_wemwbs_4,bw_wemwbs_5,bw_wemwbs_6,bw_wemwbs_7,android_days_with_data,android_mean_daily_minutes,android_total_minutes,bw_affective_valence,bw_bangs_1,bw_bangs_10,bw_bangs_11,bw_bangs_12,bw_bangs_13,bw_bangs_14,bw_bangs_15,bw_bangs_16,bw_bangs_17,bw_bangs_18,bw_bangs_2,bw_bangs_3,bw_bangs_4,bw_bangs_5,bw_bangs_6,bw_bangs_7,bw_bangs_8,bw_bangs_9,bw_bfi_2_xs_1,bw_bfi_2_xs_10,bw_bfi_2_xs_11,bw_bfi_2_xs_12,bw_bfi_2_xs_13,bw_bfi_2_xs_14,bw_bfi_2_xs_15,bw_bfi_2_xs_2,bw_bfi_2_xs_3,bw_bfi_2_xs_4,bw_bfi_2_xs_5,bw_bfi_2_xs_6,bw_bfi_2_xs_7,bw_bfi_2_xs_8,bw_bfi_2_xs_9,bw_eps_afternoon,bw_eps_car,bw_eps_lunch,bw_eps_passenger,bw_eps_public,bw_eps_reading,bw_eps_talking,bw_eps_tv,bw_gaming_value_cognitive,bw_gaming_value_emotion,bw_gaming_value_routines,bw_gaming_value_social,bw_gaming_value_work,bw_life_sat,bw_mctq_fd_sleep_latency_minutes,bw_mctq_wd_sleep_latency_minutes,bw_mctq_workdays_per_week,bw_num_waves,bw_played_any_games,bw_positives,bw_problematic_play,bw_psqi_overall_quality,bw_psqi_sleep_latency_min,bw_psqi_sleepdur_hours,bw_self_reported_biweekly_play,bw_self_reported_daily_play,bw_self_reported_weekly_play,bw_survey_duration,bw_trojan_1,bw_trojan_10,bw_trojan_11,bw_trojan_12,bw_trojan_13,bw_trojan_14,bw_trojan_15,bw_trojan_2,bw_trojan_3,bw_trojan_4,bw_trojan_5,bw_trojan_6,bw_trojan_7,bw_trojan_8,bw_trojan_9,cog_mean_accuracy,cog_mean_rt,cog_num_tasks,cog_num_trials,daily_num_responses,daily_played_days,daily_stress_days,has_android,has_any_telemetry,has_biweekly,has_cognitive,has_daily,has_ios,has_nintendo,has_steam,has_timeuse,has_xbox,ios_days_with_data,ios_mean_daily_minutes,ios_total_minutes,nintendo_max_session_min,nintendo_mean_session_min,nintendo_nocturnal_sessions,nintendo_total_duration_min,nintendo_total_sessions,nintendo_unique_games,num_telemetry_platforms,steam_link_events,steam_linked,steam_owned_games_count,steam_owned_total_playtime,steam_playtime_2weeks_max,steam_playtime_forever_max,steam_total_records,steam_unique_games,timeuse_gaming_entries,timeuse_num_days,timeuse_num_entries,xbox_max_session_min,xbox_mean_session_min,xbox_nocturnal_sessions,xbox_total_duration_min,xbox_total_sessions,xbox_unique_games
1240,25,Woman,US,2,1500,,,,,,,,,,,,,,,,7,13,22,68,0,248,248,2,2,2,1,1,1,2,2,2,1,3,1,2,4,4,4,2,3,3,63,22.223809523809525,1400.1000000000001,61,5,5,2,3,3,3,5,2,1,2,5,5,3,5,2,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,-1,4,240,240,,6,,,,,,,270,45,180,1361,2,3,3,4,5,3,3,1,2,3,4,4,3,3,2,0.9761904761904762,936.702380952381,1,168,30,0,0,1,1,1,1,1,0,0,1,1,0,,,,,,,,,,2,1,1,19,36519,3991,32284,185,6,54,23,393,,,,,,
1241,25,Man,UK,3,2400,,,,,,,,,,,,,,,,,,,68,0,1279,1279,,,,,,,,,,,,,,,,,,,,,,,100,7,1,3,2,5,5,4,1,1,1,7,7,2,2,1,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,2,8,,,,4,,,,,,,,,,604,,,,,,,,,,,,,,,,0.9885057471264368,894.3103448275862,1,87,,,,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,108,102954,2205,37391,1279,61,,,,,,,,,
1242,30,Man,US,1,240,,,,,,,,,,,,,,,,0,40,11,44,0,275,275,0,0,0,0,5,5,5,5,5,5,5,5,1,1,1,2,3,1,2,,,,10,6,1,1,1,1,1,1,1,1,1,6,4,1,1,1,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,20,20,,6,,,,,,,510,0,90,940,1,5,4,2,5,1,1,1,1,2,1,5,1,1,1,0.9517543859649122,1093.3464912280701,1,228,31,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,986,111902,4631,5740,275,12,17,29,292,,,,,,
1243,25,Man,UK,1,420,,,,,,,,,,,,,,,,4,22,25,82,0,233,233,1,2,1,0,3,2,3,3,3,3,3,2,4,3,3,4,5,3,3,,,,66,7,1,5,2,7,7,4,4,2,4,7,6,1,6,6,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,-1,0,-1,0,0,4,15,15,5,3,,,,,,,3600,240,1800,796,5,5,3,5,5,3,3,5,3,4,2,5,2,2,2,0.9759036144578314,948.3855421686746,1,166,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,84,39492,2868,8115,233,11,,,,,,,,,
1244,25,Man,UK,1,900,,,,,,,,,,,,,,,,1,29,16,74,0,372,372,1,0,0,0,4,5,3,3,2,3,4,5,1,3,4,2,3,1,2,,,,35,6,2,1,7,2,5,2,6,4,7,7,7,2,1,3,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1,3,0,5,20,20,,1,,,,,,,,,,1052,5,4,2,2,3,1,1,4,4,2,3,2,3,4,2,0.9894736842105263,750.0842105263158,1,95,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,287,291428,2467,22181,372,32,,,,,,,,,
1245,30,Man,UK,1,2400,,,,,,,,,,,,,,,,5,23,23,51,0,1548,1548,1,2,2,0,3,2,3,3,3,3,3,3,4,4,3,3,3,2,4,,,,58,5,1,1,1,1,1,1,1,1,1,5,6,4,4,3,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,5,240,240,,1,,,,,,,3360,320,1680,609,4,4,5,5,5,1,1,1,1,4,5,4,3,3,2,0.9411764705882353,916.6705882352941,1,85,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,405,651969,4292,64507,1548,152,,,,,,,,,
1246,20,Woman,UK,2,1920,,,,,,,,,,,,,,,,10,22,22,49,0,1516,1516,3,3,3,1,3,4,3,3,1,3,3,2,2,2,5,2,4,3,4,,,,60,5,3,2,3,1,1,1,1,2,1,6,4,2,1,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,-1,1,-2,1,-1,1,15,15,,1,,,,,,,5360,300,2400,1042,5,3,2,3,2,1,1,4,5,3,4,2,5,5,5,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,57,166300,6722,65186,1516,9,,,,,,,,,
1247,30,Man,US,3,2400,,,,,,,,,,,,,,,,11,22,23,77,4668,12100,12100,3,4,3,1,2,3,3,3,3,2,3,3,2,3,3,3,5,4,3,,,,52,5,4,2,2,5,6,4,5,2,2,5,4,5,4,4,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,-2,-1,3,45,30,,1,,,,,,,,,,1361,2,5,5,3,3,4,5,1,3,5,5,5,3,3,3,0.989010989010989,819.3846153846154,1,91,2,0,0,0,1,1,1,1,0,0,1,1,1,,,,,,,,,,2,1,1,63,217850,4759,87613,1513,28,4,2,18,1405,35.673,4668,377674,10587,157
1248,25,Non-binary,US,1,1200,,,,,,,,,,,,,,,,5,19,19,69,0,1275,1275,2,2,1,0,3,2,2,3,3,1,3,2,2,3,3,4,2,2,3,,,,40,5,5,3,5,4,5,5,3,1,1,5,5,3,2,3,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,4,5,5,,6,,,,,,,4800,360,2400,1484,5,5,5,5,5,3,1,1,3,3,3,4,1,2,1,0.9611111111111111,830.9333333333333,1,180,29,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,101,275321,6417,112783,1275,18,43,27,320,,,,,,
1249,20,Man,US,5,720,,,,,,,,,,,,,,,,10,16,32,65,0,379,379,2,3,4,1,2,2,2,2,2,2,2,2,4,5,5,3,5,5,5,21,0.578095238095238,12.139999999999997,100,7,2,1,1,5,7,1,1,1,1,7,7,1,1,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,3,8,60,60,5,3,,,,,,,2400,180,1200,671,2,5,4,3,4,5,4,2,1,4,5,5,5,5,2,0.9629629629629629,991.2777777777778,1,162,1,0,0,1,1,1,1,1,0,1,1,1,0,,,,231.967,21.605,0,410.5,19,3,3,2,1,133,66737,3476,26094,339,32,1,1,12,,,,,,
1250,30,Woman,UK,4,1800,,,,,,,,,,,,,,,,5,8,32,72,2,82,82,1,2,2,0,1,1,1,1,1,1,1,1,5,4,4,4,5,5,5,,,,79,4,5,4,6,5,2,1,5,4,5,5,3,4,2,2,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,3,3,5,3,,,,,,,,,,662,5,4,5,3,4,2,3,5,4,4,4,5,5,5,2,,,,,,,,0,1,1,0,0,1,1,1,0,0,21,44.06904761904762,925.45,55.667,14.59,2,452.283,31,3,3,1,1,19,88447,732,1697,30,5,,,,,,,,,
1251,20,Man,US,3,1500,,,,,,,,,,,,,,,,1,12,29,65,0,596,596,0,1,0,0,1,1,1,3,1,1,3,1,5,3,3,5,5,5,3,,,,80,7,1,1,1,6,7,6,1,1,1,7,7,1,1,1,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,7,30,15,5,1,,,,,,,2400,120,1200,1275,5,3,3,4,3,4,3,5,1,5,5,5,3,5,1,0.968421052631579,764.9368421052632,1,95,4,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,3,1,67,77333,2002,25704,596,35,5,2,28,,,,,,
1252,30,Man,UK,1,390,,,,,,,,,,,,,,,,5,26,17,85,0,1095,1095,2,1,1,1,3,3,3,3,3,4,4,3,3,2,2,3,3,2,2,,,,36,6,5,5,5,5,5,3,3,6,5,5,6,3,5,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,-1,2,60,60,,1,,,,,,,7530,0,3045,624,5,4,4,4,5,3,4,3,3,3,4,4,4,4,3,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,840,798094,3319,58032,1095,84,,,,,,,,,
1253,20,Man,UK,2,960,,,,,,,,,,,,,,,,,,,,0,230,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,16,0,2269,69945,230,3,,,,,,,,,
1254,25,Man,UK,2,1230,,,,,,,,,,,,,,,,4,9,29,73,0,463,463,1,1,1,1,1,1,1,1,1,1,1,2,4,4,5,4,4,4,4,,,,59,6,2,5,3,4,5,4,2,2,3,6,6,5,2,2,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,6,,,5,6,,,,,,,2100,0,1200,803,4,4,4,4,4,3,3,3,4,3,4,3,4,2,1,0.9281045751633987,1084.6470588235295,1,153,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,4,1,314,0,2826,11677,463,26,,,,,,,,,
1255,30,Man,UK,2,2520,,,,,,,,,,,,,,,,4,8,31,56,0,1021,1021,0,4,0,0,1,1,1,1,1,1,1,1,4,5,5,4,5,4,4,,,,90,6,1,1,1,1,1,1,4,1,2,6,6,2,1,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,3,3,-1,2,2,8,5,5,5,6,,,,,,,3800,540,1920,933,5,5,1,3,3,5,4,4,4,5,4,4,4,5,5,0.9772727272727273,853.6931818181819,1,88,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,3,1,2893,1326143,4371,239615,1021,34,,,,,,,,,
1256,25,Non-binary,UK,2,2100,,,,,,,,,,,,,,,,2,13,22,57,141,1842,1842,0,2,0,0,1,1,1,3,1,2,3,1,3,3,3,3,4,3,3,,,,62,6,1,1,2,4,4,4,1,1,1,6,5,1,1,1,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,2,10,10,,5,,,,,,,,,,552,2,4,4,4,5,4,4,1,2,4,5,4,2,3,2,0.9772727272727273,860.2727272727273,1,264,,,,0,1,1,1,0,0,1,1,0,0,,,,1330.1,60.939,141,53321.733,875,16,2,2,1,380,926028,6776,146256,967,37,,,,,,,,,
1257,20,Man,UK,3,1200,,,,,,,,,,,,,,,,7,19,24,82,0,1017,1017,1,3,1,2,3,3,3,2,2,2,2,2,2,3,4,4,4,4,3,,,,80,3,6,5,6,7,1,6,3,1,2,7,6,4,3,5,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,1,1,-2,1,0,6,15,30,5,5,,,,,,,1800,300,1080,389,5,2,4,5,5,3,4,5,4,3,4,5,5,5,5,0.966789667896679,823.7490774907749,1,271,,,,0,1,1,1,0,1,0,1,0,0,28,20.15678571428571,564.3899999999999,,,,,,,2,2,1,80,60087,11225,68432,989,7,,,,,,,,,
1258,20,Man,UK,2,1200,,,,,,,,,,,,,,,,9,16,23,82,0,985,985,3,4,2,0,3,2,2,1,3,1,2,2,4,4,4,3,3,2,3,,,,70,6,3,3,4,3,5,2,6,5,6,5,5,4,6,3,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,2,1,-1,-1,-2,4,30,30,,6,,,,,,,,,,990,4,3,2,4,5,4,3,2,4,2,3,3,1,3,1,0.9836065573770492,834.5846994535519,1,183,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,3,1,53,373316,8068,258575,985,10,,,,,,,,,
1259,25,Man,UK,2,1440,,,,,,,,,,,,,,,,6,20,20,73,0,686,686,1,2,2,1,2,3,2,2,3,3,3,2,3,2,2,4,2,3,4,42,0.13976190476190475,5.869999999999999,60,4,2,3,4,5,5,3,4,3,4,6,4,3,3,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,-1,0,0,-1,-1,6,30,30,,5,,,,,,,2445,0,780,1944,5,4,4,3,4,3,2,5,4,4,4,4,2,4,4,0.9825581395348837,898.046511627907,1,172,,,,1,1,1,1,0,0,0,1,0,0,,,,,,,,,,2,3,1,83,257853,3179,134198,644,17,,,,,,,,,
1260,30,Man,UK,2,2100,,,,,,,,,,,,,,,,1,9,27,63,30,903,903,0,0,1,0,1,1,1,1,1,1,2,1,5,4,4,3,4,3,4,,,,80,6,3,3,2,5,5,4,1,1,1,6,6,2,2,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,7,15,15,4,6,,,,,,,2400,390,1200,607,5,5,5,5,4,5,4,3,4,5,5,4,2,2,2,0.9759036144578314,951.0542168674699,1,166,,,,0,1,1,1,0,0,1,1,0,0,,,,102.233,15.689,30,7216.883,460,6,2,2,1,364,234739,2172,49485,443,19,,,,,,,,,
1261,30,Man,UK,3,960,,,,,,,,,,,,,,,,4,24,22,79,0,408,408,1,1,2,0,3,2,4,3,4,2,2,4,1,3,3,3,3,4,5,,,,40,6,5,7,4,7,7,6,1,1,1,7,7,1,2,2,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,2,-1,3,0,5,5,5,5,6,,,,,,,780,0,0,1291,5,5,5,5,5,4,3,5,4,5,3,5,4,5,3,0.974025974025974,1072.3809523809523,1,231,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,2,1,174,315881,4154,106528,408,14,,,,,,,,,
1262,20,Man,UK,3,1230,,,,,,,,,,,,,,,,4,18,26,69,0,633,633,1,2,1,0,2,2,2,2,2,3,3,2,3,4,4,4,3,4,4,,,,75,5,5,5,5,3,3,3,2,2,2,5,4,4,4,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,7,10,10,,4,,,,,,,840,130,630,796,5,4,4,4,4,3,3,4,5,3,2,3,4,4,4,0.9182389937106918,1003.5911949685535,1,159,,,,0,1,1,1,0,1,0,1,0,0,28,4.097499999999999,114.72999999999999,,,,,,,2,4,1,,,2305,56944,605,23,,,,,,,,,
1263,25,Man,UK,1,900,,,,,,,,,,,,,,,,,,19,,0,739,739,,,,,,,,,,,,,3,3,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,,,,,1,,,,,,,,,,6986,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,219,637831,8799,173215,739,24,,,,,,,,,
1264,25,Woman,UK,3,600,,,,,,,,,,,,,,,,,,,,37,415,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,,,,700.267,69.003,37,26773.05,388,17,2,1,1,16,13255,1638,1914,27,5,,,,,,,,,
1265,20,Woman,UK,2,360,,,,,,,,,,,,,,,,6,11,23,78,0,117,117,1,2,2,1,1,1,1,3,1,1,2,1,3,3,4,4,3,3,3,,,,70,5,5,5,6,2,3,5,5,3,3,5,3,5,5,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,1,-1,1,-1,7,30,30,4,4,,,,,,,,,,549,4,2,2,3,3,4,2,3,3,4,2,4,4,4,3,0.9761904761904762,927.1904761904761,1,84,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,2,1,8,171972,2190,41885,117,4,,,,,,,,,
1266,25,Man,UK,1,240,,,,,,,,,,,,,,,,8,11,18,68,0,53,53,3,3,1,1,1,1,1,2,1,1,3,1,2,4,3,2,2,3,2,,,,71,5,3,2,3,5,5,4,4,2,3,5,5,3,1,1,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,1,2,-1,0,-1,6,1,5,5,2,,,,,,,,,426,764,5,4,4,4,4,3,3,3,5,4,4,3,4,4,4,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,147,133257,539,20644,53,12,,,,,,,,,
1267,25,Woman,UK,1,360,,,,,,,,,,,,,,,,,,,68,0,233,233,,,,,,,,,,,,,,,,,,,,,,,75,6,1,1,1,6,6,5,1,1,1,7,7,1,4,2,4,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,7,,,,6,,,,,,,1040,285,540,887,,,,,,,,,,,,,,,,0.9836065573770492,977.5860655737705,1,244,,,,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,266,203934,833,8544,233,23,,,,,,,,,
1268,20,Woman,UK,2,600,,,,,,,,,,,,,,,,,,,,0,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,63,39818,1276,5811,99,9,,,,,,,,,
1269,20,Man,UK,1,750,,,,,,,,,,,,,,,,,,,69,0,332,332,,,,,,,,,,,,,,,,,,,,,,,75,6,1,2,2,6,5,2,4,2,2,6,6,2,3,2,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,7,,,,2,,,,,,,900,180,480,498,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,318,439057,3228,82387,332,37,,,,,,,,,
1270,30,Man,UK,3,600,,,,,,,,,,,,,,,,4,8,26,72,0,268,268,1,1,2,0,1,1,1,1,1,1,1,1,4,3,4,4,4,4,3,,,,80,5,4,3,4,1,5,1,6,4,5,4,5,6,3,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,7,,,4,1,,,,,,,,,,609,5,4,3,1,2,3,2,1,4,2,4,3,2,4,2,0.9322033898305084,1556.3898305084747,1,59,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,2,1,209,640695,2973,440033,268,6,,,,,,,,,
1271,30,Man,UK,1,360,,,,,,,,,,,,,,,,0,8,30,53,26,672,672,0,0,0,0,1,1,1,1,1,1,1,1,5,4,4,4,4,4,5,,,,85,6,1,1,1,1,3,3,1,1,1,6,6,2,1,1,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,0,2,-1,0,0,8,20,20,5,2,,,,,,,600,0,300,595,4,5,4,4,4,4,2,1,2,4,4,3,4,3,2,,,,,,,,0,1,1,0,0,0,1,0,0,0,,,,161.1,21.936,26,14740.833,672,25,1,,,,,,,,,,,,,,,,,
1272,20,Man,UK,4,600,,,,,,,,,,,,,,,,3,14,23,55,89,1276,1276,1,1,1,0,2,2,1,3,2,1,2,1,3,3,4,4,4,2,3,,,,65,6,1,1,1,3,3,1,1,1,1,6,7,2,1,1,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,30,30,1,1,,,,,,,1500,0,420,696,4,2,3,4,4,3,3,3,5,4,4,5,3,3,3,0.9767441860465116,891.8837209302326,1,86,,,,0,1,1,1,0,0,1,1,0,0,,,,401.833,25.332,89,31614.517,1248,7,2,2,1,14,2937,486,486,28,6,,,,,,,,,
1273,25,Man,UK,4,3000,,,,,,,,,,,,,,,,0,15,29,67,0,455,455,0,0,0,0,1,2,1,3,1,3,3,1,5,4,3,5,5,3,4,,,,80,7,1,1,1,1,5,4,1,1,7,7,7,1,1,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,3,0,6,,,5,6,,,,,,,1800,150,900,558,5,5,5,5,5,2,3,5,2,5,4,5,5,5,5,0.9646464646464646,1332.8181818181818,1,198,,,,0,1,1,1,0,1,0,1,0,0,56,14.175357142857143,793.82,,,,,,,2,2,1,149,138643,2511,19314,399,39,,,,,,,,,
1274,25,Man,UK,4,600,,,,,,,,,,,,,,,,,,,,0,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,14,23425,1427,6954,50,6,,,,,,,,,
1275,25,Woman,UK,2,1800,,,,,,,,,,,,,,,,0,28,20,64,0,28,28,0,0,0,0,3,3,3,4,4,4,4,3,3,3,3,3,4,2,2,,,,45,5,4,2,2,5,5,5,2,2,1,6,5,2,2,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1,0,0,4,5,5,5,3,,,,,,,360,0,180,520,5,4,4,5,5,4,3,4,5,3,4,3,1,1,1,0.9957264957264957,1035.051282051282,1,234,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,2,1,112,120279,646,11927,28,2,,,,,,,,,
1276,25,Man,UK,2,420,,,,,,,,,,,,,,,,,,,,0,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,124,252721,502,25783,93,11,,,,,,,,,
1277,20,Man,UK,3,1200,,,,,,,,,,,,,,,,7,21,21,71,0,528,528,2,3,1,1,2,2,4,3,2,2,2,4,2,3,3,3,4,3,3,,,,38,6,3,2,4,4,5,5,2,2,2,6,4,2,3,3,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,1,2,-2,0,0,6,30,45,,5,,,,,,,9000,240,4230,390,5,5,5,5,5,3,3,4,4,3,3,3,4,2,2,0.9512195121951219,969.5121951219512,1,82,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,148,141293,2754,7742,528,29,,,,,,,,,
1278,20,Man,UK,1,1800,,,,,,,,,,,,,,,,,,,,0,237,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,264,230760,686,36397,237,50,,,,,,,,,
1279,25,Man,UK,1,510,,,,,,,,,,,,,,,,6,9,20,65,0,208,208,1,2,1,2,1,1,1,1,1,2,1,1,3,3,3,3,3,3,2,,,,59,5,3,3,3,2,5,6,2,2,2,5,5,2,2,2,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,10,10,5,4,,,,,,,1136,165,570,527,5,4,2,4,4,5,4,3,4,5,5,4,2,5,2,0.9578059071729957,1020.8016877637131,1,237,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,3,1,,,2301,11451,208,19,,,,,,,,,
1280,30,Man,UK,1,1800,,,,,,,,,,,,,,,,12,34,7,61,0,426,426,3,4,4,1,4,4,4,4,5,4,4,5,1,1,1,1,1,1,1,,,,10,7,2,2,2,1,2,1,1,1,1,7,7,1,2,5,5,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,2,-3,-3,0,1,10,10,,5,,,,,,,4440,180,2220,1074,4,5,5,5,5,5,5,1,4,5,4,5,3,3,3,0.9891304347826086,801.3586956521739,1,92,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,2,1,269,838908,5255,35395,426,12,,,,,,,,,
1281,20,Man,UK,2,1800,,,,,,,,,,,,,,,,,,,,0,138,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,23,37967,2632,7078,138,8,,,,,,,,,
1282,25,Man,UK,2,720,,,,,,,,,,,,,,,,8,25,20,69,0,119,119,3,3,2,0,3,3,3,2,3,4,4,3,2,3,3,3,4,2,3,,,,50,5,1,4,5,5,1,1,1,1,5,7,6,4,5,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,-2,-1,-3,-2,0,4,20,20,,5,,,,,,,,,,748,3,4,4,5,5,4,3,1,2,3,3,4,2,4,2,0.972972972972973,1120.9054054054054,1,74,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,36,208775,2411,94471,119,8,,,,,,,,,
1283,30,Woman,UK,2,2400,,,,,,,,,,,,,,,,9,38,20,72,0,518,518,1,4,4,0,5,4,5,5,5,5,5,4,3,2,3,5,3,2,2,,,,10,7,1,5,1,4,3,1,4,5,1,7,7,5,1,1,5,7,7,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,0,7,30,30,7,7,,,,,,,3600,360,1800,954,3,5,3,5,5,3,3,2,3,4,4,4,5,5,5,0.9754098360655737,996.1147540983607,1,244,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,124,116307,5746,34335,518,27,,,,,,,,,
